% DNS of turbulent channel flow at Re_b=10000 using SIMSON on Fritz, NHR@FAU.
% Domain size Lx=8*pi*H, Lz=3*pi*H
% grid size: 1440*161*864
% all quantities are reported in outer units, i.e., normalized by bulk velocity, Ub, and channel half-height, H.
% y, U, V, W, u'u', v'v', w'w', u'v', u'w', v'w', dU/dy
  -7.8531693e-01	   9.1832836e-01	   1.4181012e-21	  -1.3000883e-04	   8.5016826e-03	   3.0295587e-03	   4.4610528e-03	  -2.2587017e-03	   5.9830416e-06	  -7.8610348e-07	   6.4546695e-01	
  -7.7301045e-01	   9.2610756e-01	   1.8432682e-20	  -1.3682344e-04	   8.3144054e-03	   2.9944425e-03	   4.3706587e-03	  -2.2249381e-03	   6.6283015e-06	  -9.7527907e-07	   6.1913627e-01	
  -7.6040597e-01	   9.3375291e-01	  -2.4413975e-20	  -1.4587410e-04	   8.1324830e-03	   2.9572154e-03	   4.2821676e-03	  -2.1900605e-03	   6.8594140e-06	  -1.1002628e-06	   5.9435906e-01	
  -7.4750833e-01	   9.4126859e-01	   2.0616051e-20	  -1.5362146e-04	   7.9543729e-03	   2.9182456e-03	   4.1956772e-03	  -2.1540189e-03	   6.8683557e-06	  -8.6787099e-07	   5.7147055e-01	
  -7.3432251e-01	   9.4866006e-01	  -2.0044969e-21	  -1.6743398e-04	   7.7806345e-03	   2.8775923e-03	   4.1103587e-03	  -2.1168347e-03	   6.8009095e-06	  -4.6846591e-07	   5.4987817e-01	
  -7.2085360e-01	   9.5592699e-01	  -1.0138899e-20	  -1.9083679e-04	   7.6106182e-03	   2.8351971e-03	   4.0256033e-03	  -2.0787118e-03	   6.3315223e-06	  -1.6606311e-07	   5.2954858e-01	
  -7.0710678e-01	   9.6307625e-01	  -5.8953716e-21	  -2.1447690e-04	   7.4430246e-03	   2.7912350e-03	   3.9404417e-03	  -2.0395161e-03	   5.8999568e-06	  -3.2562933e-08	   5.1087159e-01	
  -6.9308736e-01	   9.7011335e-01	   1.3832530e-20	  -2.3348937e-04	   7.2779056e-03	   2.7457828e-03	   3.8557677e-03	  -1.9994032e-03	   5.3830873e-06	   9.6601414e-09	   4.9323185e-01	
  -6.7880075e-01	   9.7703858e-01	   1.3580884e-20	  -2.4382865e-04	   7.1145514e-03	   2.6991464e-03	   3.7711447e-03	  -1.9585435e-03	   4.0337648e-06	   4.0122922e-08	   4.7646541e-01	
  -6.6425244e-01	   9.8385654e-01	  -1.9497327e-20	  -2.4918814e-04	   6.9505256e-03	   2.6518590e-03	   3.6861837e-03	  -1.9168719e-03	   2.6864102e-06	  -9.9467055e-08	   4.6115577e-01	
  -6.4944805e-01	   9.9057869e-01	   1.2020455e-20	  -2.5273261e-04	   6.7859513e-03	   2.6037967e-03	   3.6015965e-03	  -1.8743091e-03	   2.6142633e-06	  -5.5018606e-07	   4.4711751e-01	
  -6.3439328e-01	   9.9720580e-01	  -1.5087511e-20	  -2.5688648e-04	   6.6197010e-03	   2.5549100e-03	   3.5175957e-03	  -1.8309677e-03	   3.4565480e-06	  -9.7402664e-07	   4.3333759e-01	
  -6.1909395e-01	   1.0037309e+00	   9.2241256e-21	  -2.6572922e-04	   6.4523188e-03	   2.5054397e-03	   3.4332189e-03	  -1.7870184e-03	   4.8367388e-06	  -1.2574880e-06	   4.1972462e-01	
  -6.0355594e-01	   1.0101491e+00	   2.0581805e-20	  -2.8001686e-04	   6.2860383e-03	   2.4554566e-03	   3.3489202e-03	  -1.7425053e-03	   5.3318383e-06	  -1.3621339e-06	   4.0655854e-01	
  -5.8778525e-01	   1.0164617e+00	  -3.1295503e-21	  -2.9004846e-04	   6.1217375e-03	   2.4048964e-03	   3.2643350e-03	  -1.6974636e-03	   4.2345139e-06	  -1.0077456e-06	   3.9412366e-01	
  -5.7178796e-01	   1.0226706e+00	   2.9562193e-20	  -2.9273359e-04	   5.9577392e-03	   2.3537353e-03	   3.1789397e-03	  -1.6516212e-03	   2.6745478e-06	  -3.8337889e-07	   3.8221145e-01	
  -5.5557023e-01	   1.0287737e+00	   1.6754441e-20	  -2.9362436e-04	   5.7937064e-03	   2.3018447e-03	   3.0930545e-03	  -1.6050112e-03	   1.9848919e-06	   1.6146990e-07	   3.7045173e-01	
  -5.3913832e-01	   1.0347638e+00	  -1.0800782e-20	  -2.9504993e-04	   5.6290346e-03	   2.2491923e-03	   3.0072227e-03	  -1.5578414e-03	   1.9848634e-06	   6.2706189e-07	   3.5869288e-01	
  -5.2249856e-01	   1.0406379e+00	  -2.8644611e-20	  -3.0079431e-04	   5.4629630e-03	   2.1961813e-03	   2.9195387e-03	  -1.5101088e-03	   2.5895508e-06	   1.0350000e-06	   3.4749725e-01	
  -5.0565737e-01	   1.0464015e+00	   4.1679829e-20	  -3.0703829e-04	   5.2962633e-03	   2.1431195e-03	   2.8307983e-03	  -1.4615205e-03	   2.5227305e-06	   1.3210868e-06	   3.3712982e-01	
  -4.8862124e-01	   1.0520624e+00	  -1.5519631e-20	  -3.1168742e-04	   5.1300939e-03	   2.0900112e-03	   2.7416870e-03	  -1.4121981e-03	   1.8196630e-06	   1.2638667e-06	   3.2760477e-01	
  -4.7139674e-01	   1.0576291e+00	  -2.5841878e-20	  -3.1295889e-04	   4.9642220e-03	   2.0369123e-03	   2.6526896e-03	  -1.3620610e-03	   4.5085047e-07	   1.0970658e-06	   3.1887545e-01	
  -4.5399050e-01	   1.0631042e+00	  -8.5376965e-21	  -3.0901021e-04	   4.7979883e-03	   1.9840844e-03	   2.5640707e-03	  -1.3112910e-03	  -4.8047551e-07	   8.3310097e-07	   3.1015262e-01	
  -4.3640924e-01	   1.0684760e+00	   3.6205859e-20	  -3.0375669e-04	   4.6322224e-03	   1.9317938e-03	   2.4752546e-03	  -1.2601884e-03	  -1.0458778e-06	   5.3363685e-07	   3.0087600e-01	
  -4.1865974e-01	   1.0737319e+00	  -2.0791463e-20	  -2.9577294e-04	   4.4685889e-03	   1.8800761e-03	   2.3862327e-03	  -1.2086330e-03	  -9.7058833e-07	   1.1018910e-07	   2.9131192e-01	
  -4.0074883e-01	   1.0788597e+00	   1.1236531e-20	  -2.8025383e-04	   4.3077720e-03	   1.8288645e-03	   2.2982347e-03	  -1.1568479e-03	  -5.6011624e-07	  -2.7295018e-07	   2.8118737e-01	
  -3.8268343e-01	   1.0838454e+00	   1.2808330e-20	  -2.5215823e-04	   4.1499677e-03	   1.7781757e-03	   2.2115278e-03	  -1.1048833e-03	  -5.3941346e-07	  -5.1776212e-07	   2.7081801e-01	
  -3.6447050e-01	   1.0886858e+00	  -9.4526231e-21	  -2.1370068e-04	   3.9943812e-03	   1.7281035e-03	   2.1269869e-03	  -1.0526512e-03	  -1.4930738e-06	  -6.3592297e-07	   2.6078765e-01	
  -3.4611706e-01	   1.0933817e+00	   1.0164659e-20	  -1.6568635e-04	   3.8396072e-03	   1.6789592e-03	   2.0447904e-03	  -9.9997315e-04	  -2.9898887e-06	  -5.6100637e-07	   2.5094252e-01	
  -3.2763018e-01	   1.0979292e+00	  -2.3826986e-20	  -1.1224999e-04	   3.6845198e-03	   1.6312853e-03	   1.9641289e-03	  -9.4680916e-04	  -4.0869276e-06	  -4.1864771e-07	   2.4103841e-01	
